pname,pcode,cityname,citycode,adname,name,address,location,tel,bigType,midType,smallType,timestamp
香港特别行政区,810000,香港特别行政区,1852,元朗区,Hello Fresh,"Hello Fresh,Yuen Long,香港","114.047037,22.454230",[],餐饮服务,餐饮相关场所,餐饮相关,2024-05-12 01:37:44
香港特别行政区,810000,香港特别行政区,1852,元朗区,海狮机械设备有限公司-仓库,"海狮机械设备有限公司-仓库号,141 Ping Ha Rd","113.999838,22.447186",00852-26686923,公司企业,公司,公司,2024-06-27 13:36:07
香港特别行政区,810000,香港特别行政区,1852,元朗区,雷恒铝业有限公司,屏厦路153号,"114.000321,22.447116",[],公司企业,公司,公司,2024-07-12 07:09:40
香港特别行政区,810000,香港特别行政区,1852,元朗区,美华仓,厦尾路与新锡路交叉口东240米,"114.000398,22.446868",[],公司企业,公司,公司,2024-01-26 04:15:15
香港特别行政区,810000,香港特别行政区,1852,元朗区,松兴行石油贸易有限公司,屏厦路与厦尾路交叉口东北160米,"114.000249,22.445826",[],公司企业,公司,商业贸易,2024-02-27 01:22:11
香港特别行政区,810000,香港特别行政区,1852,元朗区,裕泰远东仓储(香港)有限公司,厦村屏厦路,"114.000997,22.446977",[],公司企业,公司,公司,2024-03-30 14:31:57
香港特别行政区,810000,香港特别行政区,1852,元朗区,天德宫,新界锦田八乡大江埔村,"114.076450,22.445530",[],风景名胜,风景名胜,寺庙道观,2024-04-03 15:06:21
香港特别行政区,810000,香港特别行政区,1852,元朗区,荷叶跋龟,锦田,"114.071282,22.446845",[],风景名胜,风景名胜相关,旅游景点,2024-02-14 10:41:42
香港特别行政区,810000,香港特别行政区,1852,元朗区,协天宫,香港锦田,"114.072001,22.441073",[],风景名胜,风景名胜,寺庙道观,2024-04-17 18:01:25
香港特别行政区,810000,香港特别行政区,1852,元朗区,关帝庙,香港锦田Unnamed Road治河路,"114.071930,22.441031",[],风景名胜,风景名胜,寺庙道观,2024-04-03 13:22:42
香港特别行政区,810000,香港特别行政区,1852,元朗区,朴乐田有机农场,辋井围,"114.011565,22.474736",[],公司企业,农林牧渔基地,其它农林牧渔基地,2024-04-07 12:59:17
香港特别行政区,810000,香港特别行政区,1852,元朗区,井井农耕辋井乐园香港水耕种植恊会,"Hong Kong,Lau Fau Shan,辋井围123-A1","114.011598,22.474739",00852-27277576,公司企业,公司,公司,2024-06-27 13:38:27
香港特别行政区,810000,香港特别行政区,1852,元朗区,恒通环球贸易有限公司流浮山分公司,[],"114.012050,22.475610",[],公司企业,公司,公司,2024-02-14 13:38:47
香港特别行政区,810000,香港特别行政区,1852,元朗区,PTA冬曙农场,流浮山辋井村,"114.009810,22.475216",[],公司企业,农林牧渔基地,其它农林牧渔基地,2024-08-02 03:36:10
香港特别行政区,810000,香港特别行政区,1852,元朗区,锋生行环保工业有限公司,[],"114.012327,22.475980",[],公司企业,公司,公司,2024-04-07 12:55:43
香港特别行政区,810000,香港特别行政区,1852,元朗区,天姿作围社区农场,"Lau Fau Shan,Hong Kong","114.011745,22.472698",[],公司企业,农林牧渔基地,其它农林牧渔基地,2024-06-18 03:40:55
香港特别行政区,810000,香港特别行政区,1852,元朗区,the Hive CoFarm,"the Hive CoFarm,DD129 Lot 1290,Yuen Long,香港","114.013287,22.477310",[],公司企业,农林牧渔基地,其它农林牧渔基地,2024-04-07 13:06:18
香港特别行政区,810000,香港特别行政区,1852,元朗区,新翠珊园餐厅,元朗洪水桥丹桂村,"114.000818,22.422939",[],餐饮服务,中餐厅,中餐厅,2024-05-12 01:46:36
香港特别行政区,810000,香港特别行政区,1852,元朗区,羊咩咩乐园,"羊咩咩乐园号,223 Tan Kwai Tsuen Rd,Yuen Long","114.002601,22.424037",00852-21530909,餐饮服务,餐饮相关场所,餐饮相关,2024-06-27 13:39:33
香港特别行政区,810000,香港特别行政区,1852,元朗区,刘家大宅,顺达街770-773号,"113.996988,22.421646",[],餐饮服务,餐饮相关场所,餐饮相关,2024-01-25 15:36:58
香港特别行政区,810000,香港特别行政区,1852,元朗区,圣公会圣约瑟堂幼稚园,锦上路与金水南路交叉口西南280米,"114.085377,22.423294",[],科教文化服务,科教文化场所,科教文化场所,2024-01-31 06:58:49
香港特别行政区,810000,香港特别行政区,1852,元朗区,元冈幼稚园,石岗锦上路,"114.082922,22.422519",[],科教文化服务,学校,幼儿园,2024-06-27 13:35:04
香港特别行政区,810000,香港特别行政区,1852,元朗区,明善修真学院,香港石岗,"114.085006,22.420213",00852-24885484,科教文化服务,学校,成人教育,2024-07-31 20:37:21
香港特别行政区,810000,香港特别行政区,1852,元朗区,水蕉新村347号,元朗区,"114.035922,22.419675",[],地名地址信息,地名地址信息,地名地址信息,2024-08-12 19:28:51
香港特别行政区,810000,香港特别行政区,1852,元朗区,米施洛营养中心,福康街与青山公路-元朗段交叉口西北20米,"114.033738,22.441964",[],公司企业,公司企业,公司企业,2024-02-08 13:18:50
香港特别行政区,810000,香港特别行政区,1852,元朗区,洪水桥流动图书馆十,洪堤路与洪安里交叉口东南120米,"114.001840,22.431120",[],科教文化服务,科教文化场所,科教文化场所,2024-04-04 12:50:52
香港特别行政区,810000,香港特别行政区,1852,元朗区,圣雅各福群会洪水桥就业培训及服务中心,洪水桥洪堤路8号雅珊园地下2-3号铺,"114.001156,22.431746",[],科教文化服务,培训机构,培训机构,2024-01-28 17:19:33
香港特别行政区,810000,香港特别行政区,1852,元朗区,Pet line(元朗2店),谷亭街与青山公路-元朗段交叉口北40米,"114.034687,22.442073",00852-24760681,购物服务,专卖店,宠物用品店,2024-04-05 13:30:40
香港特别行政区,810000,香港特别行政区,1852,元朗区,元朗健视眼镜,福康街与福德街交叉口东20米,"114.033964,22.442675",[],购物服务,专卖店,眼镜店,2024-01-23 19:41:12
香港特别行政区,810000,香港特别行政区,1852,元朗区,惠康超市(福德街店),元朗炮仗坊8号A室,"114.033952,22.442846",[],购物服务,超级市场,惠康超市,2024-04-05 16:17:41
香港特别行政区,810000,香港特别行政区,1852,元朗区,安信,元朗大马路39号金丰大厦地下4号铺,"114.034879,22.441934",[],购物服务,专卖店,专营店,2024-01-11 21:09:18
香港特别行政区,810000,香港特别行政区,1852,元朗区,美之屋特卖场,元朗福康街16号,"114.034000,22.442529",00852-23520038,购物服务,购物相关场所,购物相关场所,2024-07-31 22:02:18
香港特别行政区,810000,香港特别行政区,1852,元朗区,英记时装,香港元朗,"114.033975,22.442604",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,2024-04-22 13:01:51
香港特别行政区,810000,香港特别行政区,1852,元朗区,高鹰母婴专家,谷亭街与青山公路-元朗段交叉口东北40米,"114.034918,22.441931",[],购物服务,专卖店,儿童用品店,2024-01-18 12:25:17
香港特别行政区,810000,香港特别行政区,1852,元朗区,安普国际保险箱(谷亭街),谷亭街7-9号附近,"114.034824,22.441929",[],购物服务,专卖店,专营店,2024-01-23 22:02:44
香港特别行政区,810000,香港特别行政区,1852,元朗区,万利士多,元朗东堤街与泰利街交叉口南40米,"114.035163,22.443667",[],购物服务,便民商店/便利店,便民商店/便利店,2024-05-18 23:59:19
香港特别行政区,810000,香港特别行政区,1852,元朗区,顺海装饰工程公司,香港元朗,"114.027575,22.444607",[],公司企业,公司,广告装饰,2024-02-02 17:29:15
香港特别行政区,810000,香港特别行政区,1852,元朗区,环宇广告招牌制作公司,马田村,"114.026640,22.444340",00852-63383786,公司企业,公司,广告装饰,2024-08-12 20:09:54
香港特别行政区,810000,香港特别行政区,1852,元朗区,M O Design Workshop HK Company,新界元朗妈横路,"114.026482,22.444332",00852-24754732,公司企业,公司企业,公司企业,2024-05-31 22:00:23
香港特别行政区,810000,香港特别行政区,1852,元朗区,新华卷闸工程公司,屏会街19号,"114.026922,22.444333",00852-24432638,公司企业,公司,公司,2024-02-08 11:21:32
香港特别行政区,810000,香港特别行政区,1852,元朗区,维多利校服公司,妈横路51-53号褔顺楼6号地铺,"114.026230,22.444169",00852-23219282,公司企业,公司,公司,2024-07-21 01:37:04
香港特别行政区,810000,香港特别行政区,1852,元朗区,新界商业电召服务有限公司,俊贤坊2号恒运楼,"114.028204,22.444482",00852-24764247,公司企业,公司,公司,2024-03-12 11:34:29
香港特别行政区,810000,香港特别行政区,1852,元朗区,明兴食品有限公司,元朗屏昌径38号4座5号铺Luen Fat House,"114.027989,22.444141",[],公司企业,公司,公司,2024-01-12 19:47:27
香港特别行政区,810000,香港特别行政区,1852,元朗区,升泰有限公司,妈庙路与元朗安宁路交叉口北80米,"114.026816,22.443637",00852-24794896,公司企业,公司,公司,2024-02-10 14:26:00
香港特别行政区,810000,香港特别行政区,1852,元朗区,南恒贸易公司,新界元朗鸿福楼,"114.027586,22.443628",[],公司企业,公司,公司,2024-02-15 17:17:13
香港特别行政区,810000,香港特别行政区,1852,元朗区,Kin Cheong Med.Co.,香港同发大厦,"114.027329,22.443386",[],公司企业,公司企业,公司企业,2024-03-30 14:43:39
香港特别行政区,810000,香港特别行政区,1852,元朗区,吉星药业公司,元朗安宁路65-79号附近,"114.027441,22.443175",[],公司企业,公司,医药公司,2023-12-11 03:14:26
香港特别行政区,810000,香港特别行政区,1852,元朗区,元朗颐苑,十八乡路11号,"114.045325,22.432250",[],商务住宅,商务住宅相关,商务住宅相关,2024-05-21 17:28:18
香港特别行政区,810000,香港特别行政区,1852,元朗区,竹新村,十八乡,"114.043889,22.434418",[],商务住宅,住宅区,住宅小区,2024-06-15 20:41:59
香港特别行政区,810000,香港特别行政区,1852,元朗区,金怡花园第二期5-8座,上攸田村75号,"114.040648,22.435075",[],商务住宅,住宅区,住宅小区,2023-12-11 06:39:37
香港特别行政区,810000,香港特别行政区,1852,元朗区,源琼苑,上攸田村32号AB,"114.040821,22.435366",[],商务住宅,住宅区,住宅小区,2024-01-23 09:15:27
香港特别行政区,810000,香港特别行政区,1852,元朗区,白沙村公共厕所,公庵路312附近,"114.026984,22.422476",[],公共设施,公共厕所,公共厕所,2024-02-12 14:31:01
香港特别行政区,810000,香港特别行政区,1852,元朗区,百味轩,"百味轩号,15 Fung Kwan St,Yuen Long,香港","114.039801,22.439965",[],餐饮服务,餐饮相关场所,餐饮相关,2024-05-12 01:14:41
香港特别行政区,810000,香港特别行政区,1852,元朗区,"锦上路,祠堂村(公交站)",新界区专线小巴78路特别班次,"114.069923,22.435490",[],交通设施服务,公交车站,公交车站相关,2024-09-01 02:14:37
香港特别行政区,810000,香港特别行政区,1852,元朗区,"锦上路,近祠堂村(公交站)",新界区专线小巴71路;新界区专线小巴72路,"114.069916,22.435495",[],交通设施服务,公交车站,公交车站相关,2024-08-30 03:09:48
香港特别行政区,810000,香港特别行政区,1852,元朗区,祠堂村(公交站),九巴64K路,"114.069908,22.435495",[],交通设施服务,公交车站,公交车站相关,2024-09-01 02:12:48
香港特别行政区,810000,香港特别行政区,1852,元朗区,"锦上路,近祠堂村(公交站)",新界区专线小巴72路,"114.069908,22.435495",[],交通设施服务,公交车站,公交车站相关,2024-08-30 04:42:15
香港特别行政区,810000,香港特别行政区,1852,元朗区,骏兴停车场,香港锦田,"114.071719,22.435515",[],交通设施服务,停车场,停车场相关,2024-01-21 05:14:04
香港特别行政区,810000,香港特别行政区,1852,元朗区,锦田(公交站),九巴251B路(循环线);九巴251M路;九巴54路;九巴77K路;龙巴/九巴E36P路,"114.071907,22.437027",[],交通设施服务,公交车站,公交车站相关,2024-09-05 01:58:47
香港特别行政区,810000,香港特别行政区,1852,元朗区,锦田邮局(公交站),九巴251B路(循环线);九巴54路;九巴77K路;龙巴/九巴E36P路,"114.071858,22.437074",[],交通设施服务,公交车站,公交车站相关,2024-08-24 23:54:34
香港特别行政区,810000,香港特别行政区,1852,元朗区,锦田邮政局(公交站),新界区专线小巴608路循环线,"114.071858,22.437074",[],交通设施服务,公交车站,公交车站相关,2024-09-08 03:31:44
香港特别行政区,810000,香港特别行政区,1852,元朗区,盈汇坊停车场,锦上路263号,"114.067817,22.434315",[],交通设施服务,停车场,停车场相关,2024-01-18 07:39:59
香港特别行政区,810000,香港特别行政区,1852,元朗区,锦上路地铁站B出入口,屯马线,"114.068199,22.432890",[],交通设施服务,地铁站,出入口,2024-09-10 00:29:57
香港特别行政区,810000,香港特别行政区,1852,元朗区,Shuen On Furniture Co Ltd,香港新界元朗青山道1号珍珠楼,"114.034399,22.443478",00852-24233552,公司企业,公司企业,公司企业,2024-02-10 16:20:19
香港特别行政区,810000,香港特别行政区,1852,元朗区,红酒精英,元朗安宁路与元朗炮仗坊交叉口北20米,"114.034416,22.443412",00852-24787178,公司企业,公司,公司,2024-07-04 23:28:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,稳健装修设计工程公司,元朗安乐路与宝业街交叉口南20米,"114.034391,22.444481",[],公司企业,公司企业,公司企业,2024-02-12 08:23:01
香港特别行政区,810000,香港特别行政区,1852,元朗区,海晋针织制衣厂,香港福达工业大厦,"114.034513,22.444108",[],公司企业,工厂,工厂,2024-01-21 19:58:49
香港特别行政区,810000,香港特别行政区,1852,元朗区,Victory Logic Ltd,香港福达工业大厦,"114.034514,22.444107",[],公司企业,公司,公司,2024-01-23 04:20:15
香港特别行政区,810000,香港特别行政区,1852,元朗区,Cyber Line,元朗安宁路与屏会街交叉口东南20米,"114.028116,22.443171",[],公司企业,公司企业,公司企业,2024-03-18 18:08:31
香港特别行政区,810000,香港特别行政区,1852,元朗区,大康贸易公司,香港新界元朗青山道211-223号喜利大厦,"114.027996,22.443537",00852-37518476,公司企业,公司,公司,2024-01-26 02:18:54
香港特别行政区,810000,香港特别行政区,1852,元朗区,美工广告公司,青山公路-元朗段与丰年路交叉口西北120米,"114.028507,22.442147",[],公司企业,公司企业,公司企业,2024-01-25 04:50:39
香港特别行政区,810000,香港特别行政区,1852,元朗区,Scorpio Enterprises Company,香港新界元朗安乐路109及111号安乐工业大厦11字楼A室,"114.034630,22.444433",[],公司企业,公司企业,公司企业,2024-01-26 00:40:50
香港特别行政区,810000,香港特别行政区,1852,元朗区,锦上路地铁站A出入口,屯马线,"114.067891,22.432698",[],交通设施服务,地铁站,出入口,2024-09-10 00:29:57
香港特别行政区,810000,香港特别行政区,1852,元朗区,锦上路(地铁站),屯马线,"114.068417,22.432230",[],交通设施服务,地铁站,地铁站,2024-09-03 16:20:40
香港特别行政区,810000,香港特别行政区,1852,元朗区,锦上路站公共运输交汇处(公交站),新界区专线小巴601B路循环线;新界区专线小巴602C路(循环线);新界区专线小巴602路;新界区专线小巴620路;新界区专线小巴71A路;新界区专线小巴71路;新界区专线小巴72路;新界区专线小巴72路(短程班次);新界区专线小巴78A路(正常班次);新界区专线小巴78路,"114.067992,22.431379",[],交通设施服务,公交车站,公交车站相关,2024-09-08 02:27:35
香港特别行政区,810000,香港特别行政区,1852,元朗区,锦上路地铁站D出入口,屯马线,"114.068753,22.431423",[],交通设施服务,地铁站,出入口,2024-09-10 00:29:57
香港特别行政区,810000,香港特别行政区,1852,元朗区,锦上路地铁站C出入口,屯马线,"114.069075,22.431624",[],交通设施服务,地铁站,出入口,2024-09-10 00:29:57
香港特别行政区,810000,香港特别行政区,1852,元朗区,张志强注册中医,凤琴街19号鸿运中心1/F,"114.038149,22.439859",[],医疗保健服务,诊所,诊所,2024-05-16 19:54:28
香港特别行政区,810000,香港特别行政区,1852,元朗区,刘洁明注册中医,凤攸南街好顺利大厦第一座8号铺,"114.039560,22.439223",[],医疗保健服务,诊所,诊所,2024-01-18 14:14:56
香港特别行政区,810000,香港特别行政区,1852,元朗区,阮积浓注册中医,香港元朗朗凤攸南街好顺利大厦1座8号铺,"114.039596,22.439224",[],医疗保健服务,诊所,诊所,2024-05-08 23:09:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,基督教香港信义会宏信书院,榄口村路25号,"114.024751,22.434135",00852-82082092,科教文化服务,学校,中学|科教文化服务,2023-12-11 06:22:05
香港特别行政区,810000,香港特别行政区,1852,元朗区,救世军牛潭尾社区发展计划,香港潭尾牛潭尾路23号围仔村启德学校,"114.066234,22.477246",[],政府机构及社会团体,社会团体,社会团体相关,2024-01-28 23:21:23
香港特别行政区,810000,香港特别行政区,1852,元朗区,基督教神爱护理院,青山公路-潭尾段与锦壆路交叉口南160米,"114.061859,22.474988",[],政府机构及社会团体,社会团体,社会团体相关,2024-02-01 21:28:17
香港特别行政区,810000,香港特别行政区,1852,元朗区,虎草村虎草村公共厕所,流浮山深湾路290号,"113.994191,22.470517",[],公共设施,公共厕所,公共厕所,2024-02-13 16:26:45
香港特别行政区,810000,香港特别行政区,1852,元朗区,公共厕所,流浮山,"113.994282,22.470290",[],公共设施,公共厕所,公共厕所,2024-01-08 22:40:23
香港特别行政区,810000,香港特别行政区,1852,元朗区,杨记麻辣鱼馆(元通楼店),香港元朗昌盛径18号8号Yuen Tung Building,"114.030185,22.440573",[],餐饮服务,餐饮相关场所,餐饮相关,2024-07-28 17:24:49
香港特别行政区,810000,香港特别行政区,1852,元朗区,老板火锅冰室(元通楼店),教育路88号,"114.030194,22.440597",[],餐饮服务,餐饮相关场所,餐饮相关,2024-07-29 22:18:37
香港特别行政区,810000,香港特别行政区,1852,元朗区,大欢喜饭店,教育路74-76号地下,"114.030314,22.440317",[],餐饮服务,中餐厅,中餐厅,2024-07-19 09:02:51
香港特别行政区,810000,香港特别行政区,1852,元朗区,利兴餐厅(丰裕楼HIJ座店),安宁路59号A～1铺,"114.030295,22.440303",[],餐饮服务,中餐厅,中餐厅,2024-08-25 20:52:39
香港特别行政区,810000,香港特别行政区,1852,元朗区,浩食冰室(元通楼店),教育路与马田路交叉口西北40米,"114.030400,22.440602",00852-34853413,餐饮服务,快餐厅,快餐厅,2024-08-25 18:13:42
香港特别行政区,810000,香港特别行政区,1852,元朗区,至尊云吞面鸡煲(元通楼店),元朗昌盛径18号4号至尊云吞面鸡煲号铺,"114.030436,22.440587",00852-34623107,餐饮服务,中餐厅,中餐厅,2024-08-26 12:51:39
香港特别行政区,810000,香港特别行政区,1852,元朗区,百斗记(元通楼店),香港元朗昌盛径18号,"114.030517,22.440554",00852-26568218,餐饮服务,中餐厅,火锅店,2024-08-25 23:26:30
香港特别行政区,810000,香港特别行政区,1852,元朗区,Forest Angel(福星楼店),"Forest Angel,Fuk Sing Building,号,14 Tai Pei Tau Path,香港","114.030095,22.441306",[],餐饮服务,餐饮相关场所,餐饮相关,2024-01-28 00:08:29
香港特别行政区,810000,香港特别行政区,1852,元朗区,贺苗记包点,"香港元朗大陂头径14-24号,Fuk Sing Building,贺苗记包点地下2B号铺","114.030015,22.441330",[],餐饮服务,餐饮相关场所,餐饮相关,2024-07-28 13:00:35
香港特别行政区,810000,香港特别行政区,1852,元朗区,圆老爷鸡煲小厨(丰年楼店),丰年路地下28号E铺Fung Nin Building,"114.029862,22.441302",[],餐饮服务,中餐厅,中餐厅,2024-08-25 11:49:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,蚝滋味美食坊,香港元朗大陂头径Fuk Sing Building,"114.030184,22.441342",00852-68866120,餐饮服务,餐饮相关场所,餐饮相关,2024-07-06 05:11:36
香港特别行政区,810000,香港特别行政区,1852,元朗区,泰厅,青山公路-元朗段与击壤路交叉口东南40米,"114.030345,22.441328",00852-24770988,餐饮服务,餐饮相关场所,餐饮相关,2024-05-12 12:16:09
香港特别行政区,810000,香港特别行政区,1852,元朗区,哗鬼拉面和风料理,青山公路-元朗段与击壤路交叉口南40米,"114.030136,22.441368",[],餐饮服务,餐饮相关场所,餐饮相关,2024-07-27 19:36:03
香港特别行政区,810000,香港特别行政区,1852,元朗区,Fuku Fuku(永兴楼店),"G/F,Wing Hing Kau Bldg,Kau Yue Road,Yuen Long","114.029156,22.440338",00852-24706818,餐饮服务,餐饮相关场所,餐饮相关,2024-05-12 01:46:41
香港特别行政区,810000,香港特别行政区,1852,元朗区,Only One,"40 On Hing Street,Yuen Long","114.029560,22.439739",00852-24494508,餐饮服务,餐饮相关场所,餐饮相关,2024-05-12 01:36:16
香港特别行政区,810000,香港特别行政区,1852,元朗区,友谊冰室(丰年楼店),元朗大陂头径36号丰年楼1-2座地下,"114.029696,22.441361",[],餐饮服务,冷饮店,冷饮店,2024-01-26 02:11:15
香港特别行政区,810000,香港特别行政区,1852,元朗区,Yat Gor Dim Sum,教育路与丰年路交叉口西南40米,"114.029222,22.440091",[],餐饮服务,餐饮相关场所,餐饮相关,2024-02-15 17:26:05
香港特别行政区,810000,香港特别行政区,1852,元朗区,Tim Garden(鸿发大楼店),教育路与丰年路交叉口西南40米,"114.029219,22.440089",92482242,餐饮服务,餐饮相关场所,餐饮相关,2024-05-09 22:11:52
香港特别行政区,810000,香港特别行政区,1852,元朗区,富轩餐厅(永兴楼店),元朗教育路118号,"114.029101,22.440339",00852-23487118,餐饮服务,中餐厅,中餐厅,2024-05-12 01:30:57
香港特别行政区,810000,香港特别行政区,1852,元朗区,加藤饼屋,丰年路与丰乐里交叉口西40米,"114.029102,22.440811",[],餐饮服务,餐饮相关场所,餐饮相关,2024-01-31 11:58:25
香港特别行政区,810000,香港特别行政区,1852,元朗区,瑞士铝质专门店,香港元朗,"114.035202,22.439152",[],购物服务,家居建材市场,建材五金市场,2024-05-10 21:44:00
香港特别行政区,810000,香港特别行政区,1852,元朗区,智明光电源公司,合财街昌盛商场15号地铺,"114.035155,22.439373",00852-24780062,购物服务,家居建材市场,建材五金市场,2024-01-18 03:41:58
香港特别行政区,810000,香港特别行政区,1852,元朗区,New Town Professional Eye Care新都护眼,又新街与建乐街交叉口东南20米,"114.036352,22.440441",[],购物服务,购物相关场所,购物相关场所,2024-05-10 21:44:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,和生磁砖(新景楼店),合益路与合财街交叉口东20米,"114.035209,22.439120",[],购物服务,家居建材市场,建材五金市场,2024-05-02 12:48:02
香港特别行政区,810000,香港特别行政区,1852,元朗区,精英无线电器行,昌盛大厦,"114.035137,22.439350",[],购物服务,家电电子卖场,家电电子卖场,2024-01-18 12:37:46
香港特别行政区,810000,香港特别行政区,1852,元朗区,恒业号五金有限公司,香港元朗,"114.035374,22.438775",[],购物服务,家居建材市场,建材五金市场,2024-02-12 15:14:51
香港特别行政区,810000,香港特别行政区,1852,元朗区,俊兴五金建材,建德街与合益路交叉口西南40米,"114.035375,22.438745",[],购物服务,家居建材市场,建材五金市场,2024-03-18 18:45:13
香港特别行政区,810000,香港特别行政区,1852,元朗区,邓永利,建德街10-16号C座,"114.035375,22.438745",00852-24764491,购物服务,购物相关场所,购物相关场所,2024-02-12 18:14:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,电话先生,合财街与合益路交叉口北40米,"114.035081,22.439388",[],购物服务,家电电子卖场,手机销售,2024-06-30 20:15:32
香港特别行政区,810000,香港特别行政区,1852,元朗区,裕达玻璃屋设计,建德街18号,"114.035377,22.438685",[],购物服务,家居建材市场,建材五金市场,2024-01-21 00:50:00
香港特别行政区,810000,香港特别行政区,1852,元朗区,I Do(大福中心店),九龙弥敦道580A号大福中心,"114.035630,22.438499",[],购物服务,专卖店,珠宝首饰工艺品,2024-01-22 03:34:56
香港特别行政区,810000,香港特别行政区,1852,元朗区,亚洲商店,香港元朗,"114.035120,22.439879",00852-24772401,购物服务,便民商店/便利店,便民商店/便利店,2024-05-08 23:18:44
香港特别行政区,810000,香港特别行政区,1852,元朗区,永丰隆菜种(合益商场店),合财街33号2号铺地下,"114.035118,22.439907",[],购物服务,购物相关场所,购物相关场所,2024-02-14 13:27:32
香港特别行政区,810000,香港特别行政区,1852,元朗区,蔬菜店,合财街合益商场1,"114.035128,22.440049",[],购物服务,综合市场,蔬菜市场,2024-05-18 22:24:40
香港特别行政区,810000,香港特别行政区,1852,元朗区,丰昌顺校服专门店,天水围嘉湖银座(第一期)商场一楼162A号铺,"114.007515,22.455193",00852-31561752,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,2024-06-27 13:35:53
香港特别行政区,810000,香港特别行政区,1852,元朗区,Footspot.,嘉恩街与天恩路交叉口南120米,"114.007650,22.454935",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,2024-03-26 04:56:40
香港特别行政区,810000,香港特别行政区,1852,元朗区,Broadway Kingswood Ginza,"香港新界元朗天水围市地段第4号天恩路18号嘉湖银座广场二期G57号铺(地下)及地下部份,138号铺及2楼部份","114.008211,22.454161",[],购物服务,购物相关场所,购物相关场所,2024-07-18 00:14:37
香港特别行政区,810000,香港特别行政区,1852,元朗区,品味1+1,天水围,"114.007669,22.454782",[],购物服务,便民商店/便利店,便民商店/便利店,2024-08-09 04:43:19
香港特别行政区,810000,香港特别行政区,1852,元朗区,Fortress(Fortune Kingswood Store),嘉恩街与天恩路交叉口南120米,"114.007522,22.454975",00852-98200402,购物服务,服装鞋帽皮具店,品牌服装店,2024-08-09 23:14:59
香港特别行政区,810000,香港特别行政区,1852,元朗区,Family House,嘉恩街与天恩路交叉口南140米,"114.007580,22.454857",00852-23109335,购物服务,专卖店,专营店,2024-08-31 02:51:07
香港特别行政区,810000,香港特别行政区,1852,元朗区,零食物语(嘉湖银座店),嘉恩街与天恩路交叉口南140米,"114.007648,22.454713",00852-27979967,购物服务,专卖店,专营店,2024-06-27 13:35:58
香港特别行政区,810000,香港特别行政区,1852,元朗区,bourjois(置富嘉湖1期店),天水围嘉湖银座二期G12号铺莎莎,"114.007498,22.454814",00852-24482217,购物服务,个人用品/化妆品店,其它个人用品店,2024-06-26 00:11:07
香港特别行政区,810000,香港特别行政区,1852,元朗区,The face shop,天欣路12-18号嘉湖银座商场地下G26-27及G28-29,"114.007498,22.454814",[],购物服务,个人用品/化妆品店,其它个人用品店,2024-05-14 19:00:32
香港特别行政区,810000,香港特别行政区,1852,元朗区,黄水明注册中医,新界元朗屏山永宁村26号,"114.020284,22.447350",[],医疗保健服务,诊所,诊所,2024-05-14 18:55:13
香港特别行政区,810000,香港特别行政区,1852,元朗区,林耀庭注册中医,香港元朗横洲杨屋新村19号A2地下,"114.026633,22.448160",[],医疗保健服务,诊所,诊所,2024-01-17 20:13:17
香港特别行政区,810000,香港特别行政区,1852,元朗区,大棠自然教育径,[],"114.040998,22.402919",91809668,风景名胜,风景名胜相关,旅游景点,2023-12-11 06:41:02
香港特别行政区,810000,香港特别行政区,1852,元朗区,"公庵路,近培康居(公交站)",新界区专线小巴39路;新界区专线小巴39路(特别班次),"114.021025,22.410894",[],交通设施服务,公交车站,公交车站相关,2024-07-24 02:30:00
香港特别行政区,810000,香港特别行政区,1852,元朗区,顺丰合作点7-11便利店,锦上路7-11号便利店港铁站非缴费区4号铺,"114.068557,22.432097",[],生活服务,物流速递,物流速递,2024-08-31 02:50:54
香港特别行政区,810000,香港特别行政区,1852,元朗区,全日通跨境巴士站,"Kam Tin,香港","114.069332,22.432041",[],生活服务,生活服务场所,生活服务场所,2024-08-08 02:49:07
香港特别行政区,810000,香港特别行政区,1852,元朗区,维记士多(新时代广场店),元朗攸田东路明记车埸侧,"114.041693,22.438805",95126179,购物服务,便民商店/便利店,便民商店/便利店,2024-05-18 22:22:04
香港特别行政区,810000,香港特别行政区,1852,元朗区,L.S纽时礼品专门店,攸田西路与港攸路交叉口东60米,"114.041817,22.439007",00852-25279032,购物服务,专卖店,礼品饰品店,2024-05-20 00:09:52
香港特别行政区,810000,香港特别行政区,1852,元朗区,华盛村游乐场,逢吉乡路与沙泥路交叉口北280米,"114.061029,22.457571",[],体育休闲服务,休闲场所,游乐场,2024-01-23 16:44:03
香港特别行政区,810000,香港特别行政区,1852,元朗区,RainFlower Home Yuen Long,大棠路与马棠路交叉口南120米,"114.034334,22.436515",[],餐饮服务,中餐厅,中式素菜馆,2024-05-09 22:12:39
香港特别行政区,810000,香港特别行政区,1852,元朗区,Home,大旗岭路746号,"114.034432,22.436683",[],餐饮服务,餐饮相关场所,餐饮相关,2024-06-15 20:39:04
